ner_tuple
"(0, 24, 'PostReformationOrthodoxy', 'bk.tle:PostReformationOrthodoxy')"
"(16, 26, 'Protestants', 'bk.%25Protestantism_Belief')"
"(40, 47, 'doctrine', 'bk.%25doctrine')"
"(79, 101, 'confessional statements', 'bk.%25creedsAndConfessions')"
"(104, 118, 'mid-1500s–1600s', 'date.1500+100+m-1600+100')"
"(0, 23, 'Protestant scholasticism', 'bk.%protestantScholasticism_Belief')"
"(65, 72, 'Lutheran', 'bk.%Lutheranism_Belief')"
"(75, 82, 'Reformed', 'bk.%ReformedGroup_Denom')"
"(89, 95, 'Puritan', 'bk.%Puritanism_Belief')"
"(125, 139, 'Aristotelianism', 'bk.%25Aristotelianism_Belief')"
"(178, 192, 'mid-1500s–1600s', 'date.1500+100+m-1600+100')"
"(50, 72, 'confessional statements', 'bk.%creedsAndConfessions')"
"(75, 89, 'mid-1500s–1600s', 'date.1500+100+m-1600+100')"
"(23, 30, 'polemics', 'bk.%polemic')"
"(66, 82, 'Roman Catholicism', 'bk.%RomanCatholicism_Belief')"
"(85, 99, 'mid-1500s–1600s', 'date.1500+100+m-1600+100')"
"(11, 18, 'scholars', 'bk.%scholar')"
"(24, 34, 'theologians', 'bk.%theologian')"
"(77, 99, 'biblical interpretation', 'lsto.BibleInterpretation')"
"(109, 130, 'authority of the Bible', 'lsto.BibleAuthority')"
"(133, 147, 'mid 1500s–1600s', 'date.1500+100+m-1600+100')"
"(5, 19, 'polyglot Bibles', 'bk.%PolyglotBibles_Writing')"
"(25, 36, 'commentaries', 'bk.%25commentary.explication')"
"(54, 69, 'late 1500s–1600s', 'date.1500+100+l-1600+100')"
"(0, 16, 'Covenant theology', 'bk.%25covenantTheology')"
"(57, 72, 'late 1500s–1600s', 'date.1500+100+l-1600+100')"
"(0, 6, 'Pietism', 'bk.%25Pietism_Belief')"
"(53, 63, '1600s–1700s', 'date.1600+100-1700+100')"
"(0, 10, 'Arminianism', 'bk.%Arminianism_Belief')"
"(60, 68, 'Calvinism', 'bk.%25Calvinism_Belief')"
"(77, 90, 'Canons of Dort', 'bk.%CanonsofDort_Writing')"
"(93, 101, '1618–1619', 'date.1618-1619')"
"(26, 32, 'England', 'bk.@England')"
"(41, 49, 'civil war', 'bk.tle%3aenglishcivilwar')"
"(52, 60, '1642–1651', 'date.1642-1651')"
"(0, 18, 'Philipp Melanchthon', 'bk.%25PhilippMelanchthon_Person')"
"(21, 53, 'February 16, 1497--April 19, 1560', 'date.1497.2.16-1560.4.19')"
"(64, 73, 'Protestant', 'bk.%25Protestantism_Belief')"
"(85, 91, 'scholar', 'bk.%25scholar')"
"(98, 107, 'theologian', 'bk.%theologian')"
"(123, 135, 'Martin Luther', 'bio.MartinLuther')"
"(210, 233, 'University of Wittenberg', 'bk.%UniversityOfWittenberg_Place')"
"(246, 258, 'Loci communes', 'bk.%LociCommunes_Writing')"
"(370, 380, 'Philippists', 'bk.%25Philippists_People')"
"(427, 441, 'Gnesiolutherans', 'bk.%25Gnesiolutherans_People')"
"(0, 14, 'Martin Chemnitz', 'bk.%25MartinChemnitz_Person')"
"(17, 47, 'November 9, 1522--April 8, 1586', 'date.1522.11.9-1586.4.8')"
"(234, 251, 'Formula of Concord', 'bk.%25FormulaOfConcord_Writing')"
"(330, 344, 'Book of Concord', 'bk.%bookOfConcord_Writing')"
"(0, 12, 'Jakob Andreae', 'bk.%25JakobAndreae_Person')"
"(15, 45, 'March 25, 1528--January 7, 1590', 'date.1528.3.25-1590.1.7')"
"(118, 139, 'University of Tübingen', 'bk.%UniversityOfTubingen_Place')"
"(324, 341, 'Colloquy of Poissy', 'bk.tle%3acolloquypoissy')"
"(0, 13, 'Georg Calixtus', 'bk.%25GeorgCalixtus_Person')"
"(16, 47, 'December 14, 1586–March 19, 1656', 'date.1586.12.14-1656.3.19')"
"(100, 118, 'Philipp Melanchthon', 'bk.%25PhilippMelanchthon_Person')"
"(131, 297, 'Judicium de controversiis theologicis quae inter Lutheranos et Reformatos agitantur, et de mutua partium fraternitate atque tolerantia propter consensum in fundamentis', 'bk.%JudiciumDeControversiis_Writing')"
"(320, 329, 'syncretism', 'bk.%25syncretism')"
"(0, 15, 'Abraham Calovius', 'bk.%25AbrahamCalovius_Person')"
"(18, 49, 'April 16, 1612–February 25, 1686', 'date.1612.4.16-1686.2.25')"
"(173, 183, 'Socinianism', 'bk.%25Socinian_Belief')"
"(0, 19, 'Philipp Jakob Spener', 'bk.%25PhilippJakobSpener_Person')"
"(22, 54, 'January 13, 1635–February 5, 1705', 'date.1635.1.13-1705.2.5')"
"(123, 129, 'Pietism', 'bk.%Pietism_Belief')"
"(201, 214, ""Heart's Desire"", 'bk.%PiaDesideria_Writing')"
"(0, 21, 'August Hermann Francke', 'bio.AugustFrancke')"
"(24, 50, 'March 22, 1663–June 8, 1727', 'date.1663.3.22-1727.6.8')"
"(207, 225, 'University of Halle', 'bk.@UniversityOfHalle')"
"(238, 278, 'Manuductio ad Lectionem Scripturae Sacrae', 'bk.%ManuductioAdLectionem_Writing')"
"(0, 11, 'William Ames', 'bk.%25WilliamAmes_Person')"
"(14, 22, '1576–1633', 'date.1576-1633')"
"(76, 84, 'Calvinism', 'bk.%25Calvinism_Belief')"
"(98, 108, 'Arminianism', 'bk.%25Arminianism_Belief')"
"(153, 181, 'The Marrow of Sacred Divinity', 'bk.%MarrowOfSacredDivinity_Writing')"
"(0, 8, 'John Owen', 'bk.%25JohnOwen_Person')"
"(11, 30, '1616–August 24, 1683', 'date.1616-1683.8.24')"
"(42, 58, 'Congregationalist', 'bk.%25Congregationalism')"
"(147, 161, 'Presbyterianism', 'bk.%25Presbyterianism')"
"(282, 296, 'Oliver Cromwell', 'bk.%25OliverCromwell_Person')"
"(337, 373, 'Death of Death in the Death of Christ', 'bk.%DeathOfDeath_Writing')"
"(0, 12, 'Theodore Beza', 'bk.%25TheodoreBeza_Person')"
"(15, 44, 'June 24, 1519–October 13, 1605', 'date.1519.6.24-1605.10.13')"
"(123, 130, 'humanism', 'bk.%25Humanism_Belief')"
"(147, 157, 'John Calvin', 'bio.JohnCalvin')"
"(55, 63, 'Calvinist', 'bk.%25Calvinism_Belief')"
"(226, 240, 'Genevan Academy', 'bk.%25GenevanAcademy')"
"(253, 269, 'Novum Testamentum', 'bk.%BezaNovumTestamentum_Writing')"
"(315, 327, 'Latin Vulgate', 'bk.%25LatinLanguage_Language')"
"(374, 397, 'New Testament manuscript', 'bk.%25newTestamentManuscripts')"
"(399, 413, 'Codex Bezae (D)', 'bibms.1.20005')"
"(506, 528, 'University of Cambridge', 'bk.%25universityOfCambridge_Place')"
"(0, 15, 'Jacobus Arminius', 'bk.%25JacobusArminius_Person')"
"(18, 50, 'October 10, 1560–October 19, 1609', 'date.1560.10.10-1609.10.19')"
"(121, 146, 'doctrine of predestination', 'lsto.Predestination')"
"(218, 228, 'Arminianism', 'bk.%25Arminianism_Belief')"
"(263, 274, 'Remonstrants', 'bk.%Remonstrants_People')"
"(303, 314, 'Remonstrance', 'bk.%25Remonstrance_Writing')"
"(0, 16, 'Johannes Cocceius', 'bio.JohannesCocceius')"
"(19, 49, 'August 9, 1603–November 4, 1669', 'date.1603.8.9-1669.11.4')"
"(114, 130, 'covenant theology', 'bk.%25covenantTheology')"
"(177, 252, 'Comprehensive Treatise on the Doctrines of the Covenant and Testament of God', 'bk.%SummaDoctrinaeDeFoedere_Writing')"
"(0, 15, 'Francis Turretin', 'bio.francisturretin')"
"(18, 53, 'October 17, 1623--September 28, 1687', 'date.1623.10.17-1687.9.28')"
"(228, 245, 'Helvetic Consensus', 'bk.%25helveticConsensusFormula_Writing')"
"(250, 263, 'Swiss Reformed', 'bk.%25SwissProtestant_Denom')"
"(0, 17, 'Formula of Concord', 'bk.%25FormulaOfConcord_Writing')"
"(55, 58, '1577', 'date.1577')"
"(176, 194, 'Augsburg Confession', 'bk.%25ConfessionOfAugsburg_Writing')"
"(248, 259, 'original sin', 'lsto.OriginalSin')"
"(262, 270, 'free will', 'lsto.CapacitiesWill')"
"(273, 294, 'justification by faith', 'lsto.Justification')"
"(305, 313, 'Eucharist', 'lsto.LordsSupper')"
"(0, 14, 'Book of Concord', 'bk.%bookOfConcord_Writing')"
"(52, 55, '1580', 'date.1580')"
"(0, 11, 'Remonstrance', 'bk.%25Remonstrance_Writing')"
"(14, 34, 'Johannes Uitenbogaert', 'bio.JohannesWtenbogaert')"
"(37, 40, '1610', 'date.1610')"
"(0, 13, 'Canons of Dort', 'bk.%25CanonsofDort_Writing')"
"(31, 40, '1618--1619', 'date.1618-1619')"
"(0, 21, 'Westminster Confession', 'bk.%25WestminsterConfession')"
"(46, 49, '1648', 'date.1648')"
"(239, 255, 'church discipline', 'bk.%25churchDiscipline')"
"(0, 16, 'Savoy Declaration', 'bk.%25SavoyDeclaration_Writing')"
"(19, 32, 'Thomas Goodwin', 'bio.thomasgoodwin')"
"(49, 52, '1658', 'date.1658')"
"(116, 137, 'Westminster Confession', 'bk.%25WestminsterConfession')"
"(0, 17, 'Helvetic Consensus', 'bk.%25helveticConsensusFormula_Writing')"
"(38, 59, 'Johann Henry Heidegger', 'bio.johannheinrichheidegger')"
"(81, 84, '1675', 'date.1675')"
"(0, 14, 'London Polyglot', 'bk.%LondonPolyglot_Writing')"
"(17, 28, 'Brian Walton', 'bk.%25BrianWalton_Person')"
"(32, 35, '1657', 'date.1657')"
"(0, 28, 'The Marrow of Sacred Divinity', 'bk.%MarrowOfSacredDivinity_Writing')"
"(45, 48, '1627', 'date.1627')"
"(118, 126, 'covenants', 'lsto.Covenants')"
"(129, 158, 'the doctrine of the Triune God', 'lsto.God')"
"(161, 180, 'the Ten Commandments', 'bible.2.20.1-2.20.17')"
"(183, 195, 'justification', 'lsto.Justification')"
"(0, 75, 'Comprehensive Treatise on the Doctrines of the Covenant and Testament of God', 'bk.%SummaDoctrinaeDeFoedere_Writing')"
"(97, 100, '1648', 'date.1648')"
"(0, 166, 'Judicium de controversiis theologicis quae inter Lutheranos et Reformatos agitantur, et de mutua partium fraternitate atque tolerantia propter consensum in fundamentis', 'bk.%JudiciumDeControversiis_Writing')"
"(185, 188, '1650', 'date.1650')"
"(0, 80, 'Critici Sacri, sive, Annotata Doctissimorum Virorum in Vetus ac Novum Testamentum', 'bk.%CriticiSacri_Writing')"
"(140, 143, '1660', 'date.1660')"
"(235, 265, 'sixteenth–seventeenth centuries', 'date.1501+100-1601+100')"
"(0, 31, 'Pia Desideria (""Heart\'s Desire"")', 'bk.%PiaDesideria_Writing')"
"(56, 59, '1675', 'date.1675')"
"(0, 18, 'Philipp Melanchthon', 'bk.%25PhilippMelanchthon_Person')"
