ner_tuple
"(0, 11, 'EmpireUnite', 'bk.tle:EmpireUnite')"
"(0, 7, 'Paganism', 'bk.%25pagans')"
"(66, 79, '200s–late 300s', 'date.200+100-300+100+l')"
"(4, 15, 'Roman Empire', 'bk.%25RomanEmpire')"
"(48, 57, 'Christians', 'bk.%23Christians')"
"(86, 97, 'Christianity', 'bk.%25Christianity_Belief')"
"(139, 142, '300s', 'date.300+100')"
"(4, 13, 'conversion', 'bk.%25conversion')"
"(24, 31, 'emperors', 'bk.%25emperor')"
"(86, 94, '300s-400s', 'date.300+100-400+100')"
"(0, 7, 'Churches', 'bk.%25Church')"
"(13, 18, 'clergy', 'bk.%25clergy')"
"(107, 116, 'government', 'bk.%25government')"
"(119, 127, '300s-400s', 'date.300+100-400+100')"
"(4, 19, 'church and state', 'bk.%25churchAndState')"
"(80, 88, '300s–400s', 'date.300+100-400+100')"
"(0, 18, 'Ecumenical councils', 'bk.%25ecumenicalCouncil')"
"(40, 47, 'heresies', 'bk.%25heresy')"
"(160, 168, '300s–700s', 'date.300+100-700+100')"
"(39, 105, 'Constantine moved the capital of the Roman Empire to Constantinople', 'bk.tle%3aconstantinemovescapitalroman')"
"(108, 110, '330', 'date.330')"
"(56, 58, '395', 'date.395')"
"(4, 28, 'Western Roman Empire fell', 'bk.tle%3afallwesternromanempire')"
"(39, 42, 'Rome', 'bk.%25Rome_Place')"
"(75, 81, 'Vandals', 'bk.%25Vandals_People')"
"(84, 86, '476', 'date.476')"
"(0, 7, 'Eusebius', 'bio.EusebiusCaesarea')"
"(10, 16, '260–340', 'date.260-340')"
"(20, 25, 'bishop', 'bk.%25bishop')"
"(30, 37, 'Caesarea', 'bk.%25Caesarea_Place')"
"(60, 66, 'scholar', 'bk.%25scholar')"
"(110, 114, 'Arius', 'bio.Arius')"
"(127, 143, 'Arian controversy', 'bk.%25Arianism_Belief')"
"(159, 179, 'Constantine the Great', 'bio.ConstantineI')"
"(192, 210, 'Life of Constantine', 'bk.%LifeOfConstantine_Writing')"
"(280, 301, 'Ecclesiastical History', 'bk.%EcclesiasticalHistory_Writing')"
"(358, 370, 'apostolic age', 'bk.%25ApostolicAge')"
"(0, 15, 'Ambrose of Milan', 'bio.AmbroseMilan.1')"
"(18, 33, '349–April 4, 397', 'date.349-397.4.4')"
"(11, 15, 'Milan', 'bk.%40Milan')"
"(54, 72, 'Latin church father', 'bk.%LatinChurchFathers_People')"
"(75, 82, 'preacher', 'bk.%25Preacher')"
"(113, 120, 'governor', 'bk.%23governor')"
"(125, 130, 'Emilia', 'bk.@Emilia')"
"(136, 142, 'Liguria', 'bk.%25Liguria_Place')"
"(204, 209, 'Nicene', 'bk.%25NiceneCreed_Writing')"
"(211, 219, 'orthodoxy', 'bk.%25Orthodoxy')"
"(322, 335, 'Valentinian II', 'bk.%25ValentinianII_Person')"
"(341, 352, 'Theodosius I', 'bk.%25TheodosiusI_Person')"
"(0, 13, 'Pope Damasus I', 'bio.PopeDamasusI')"
"(16, 35, '305–December 11, 384', 'date.305-384.12.11')"
"(39, 44, 'bishop', 'bk.%25bishop')"
"(49, 52, 'Rome', 'bk.%40Rome')"
"(138, 158, 'Edict of Thessalonica', 'bk.%EdictOfThessalonica_Writing')"
"(232, 238, 'Vulgate', 'bk.%25Vulgate_Writing')"
"(0, 17, 'Augustine of Hippo', 'bk.%25SaintAugustineOfHippo_Person')"
"(20, 50, 'November 13, 354–August 28, 430', 'date.354.11.13-430.8.28')"
"(13, 17, 'Hippo', 'bk.%25Hippo')"
"(150, 160, 'City of God', 'bk.%CityOfGod_Writing')"
"(201, 215, 'decline of Rome', 'bk.tle%3adeclineromanempirebegins')"
"(0, 20, 'Constantine the Great', 'bio.ConstantineI')"
"(23, 50, 'February 27, 272–May 22, 337', 'date.272.2.27-337.5.22')"
"(54, 60, 'emperor', 'bk.%25emperor')"
"(69, 80, 'Roman Empire', 'bk.%25RomanEmpire')"
"(83, 90, '306--337', 'date.306-337')"
"(150, 171, 'First Council of Nicea', 'bk.tle%3afirstcouncilnicea')"
"(0, 18, 'Julian the Apostate', 'bio.JulianEmperor')"
"(21, 36, '332–June 26, 363', 'date.332-363.6.26')"
"(57, 63, '361-363', 'date.361-363')"
"(0, 11, 'Theodosius I', 'bk.%25TheodosiusI_Person')"
"(14, 44, 'January 11, 347–January 17, 395', 'date.347.1.11-395.1.17')"
"(77, 83, '379-395', 'date.379-395')"
"(276, 306, 'First Council of Constantinople', 'bk.tle%3afirstcouncilconstantinople')"
"(0, 11, 'Nicene Creed', 'bk.%25NiceneCreed_Writing')"
"(14, 16, '325', 'date.325')"
"(34, 50, 'Council of Nicaea', 'bk.tle%3acouncilnicaea')"
"(67, 74, 'Arianism', 'bk.%25Arianism_Belief')"
"(0, 13, 'Edict of Milan', 'bk.%25EdictofMilan_Writing')"
"(16, 18, '313', 'date.313')"
"(0, 20, 'Edict of Thessalonica', 'bk.%EdictOfThessalonica_Writing')"
"(23, 25, '380', 'date.380')"
"(62, 68, 'Gratian', 'bio.FlaviusGratianus')"
"(75, 88, 'Valentinian II', 'bio.valentinianii_1')"
"(275, 281, 'Trinity', 'bk.%25trinity')"
"(0, 21, 'Ecclesiastical History', 'bk.%EcclesiasticalHistory_Writing')"
"(46, 51, 'c. 325', 'date.325+c')"
"(118, 130, 'apostolic age', 'bk.%25ApostolicAge')"
"(201, 223, 'first--fourth centuries', 'date.1+100-301+100')"
"(0, 18, 'Life of Constantine', 'bk.%LifeOfConstantine_Writing')"
"(43, 49, '337–339', 'date.337-339')"
"(43, 45, '337', 'date.337')"
"(47, 49, '339', 'date.339')"
"(304, 324, 'vision of Constantine', 'bk.tle%3aconstantineseesvisionflaming')"
"(0, 14, 'The City of God', 'bk.%CityOfGod_Writing')"
"(37, 39, '426', 'date.426')"
"(222, 251, 'siege of Rome by the Visigoths', 'bk.tle%3avisigothssiegespain')"
"(256, 258, '410', 'date.410')"
"(0, 7, 'Eusebius', 'bio.EusebiusCaesarea')"
"(10, 16, '260–340', 'date.260-340')"
"(20, 25, 'bishop', 'bk.%25bishop')"
"(30, 37, 'Caesarea', 'bk.%25Caesarea_Place')"
"(60, 66, 'scholar', 'bk.%25scholar')"
"(110, 114, 'Arius', 'bio.Arius')"
"(127, 143, 'Arian controversy', 'bk.%25Arianism_Belief')"
"(159, 179, 'Constantine the Great', 'bio.ConstantineI')"
"(192, 210, 'Life of Constantine', 'bk.%LifeOfConstantine_Writing')"
"(280, 301, 'Ecclesiastical History', 'bk.%EcclesiasticalHistory_Writing')"
"(358, 370, 'apostolic age', 'bk.%25ApostolicAge')"
"(0, 15, 'Ambrose of Milan', 'bio.AmbroseMilan.1')"
"(18, 33, '349–April 4, 397', 'date.349-397.4.4')"
"(11, 15, 'Milan', 'bk.%40Milan')"
"(54, 72, 'Latin church father', 'bk.%LatinChurchFathers_People')"
"(75, 82, 'preacher', 'bk.%25Preacher')"
"(113, 120, 'governor', 'bk.%23governor')"
"(125, 130, 'Emilia', 'bk.@Emilia')"
"(136, 142, 'Liguria', 'bk.%25Liguria_Place')"
"(204, 209, 'Nicene', 'bk.%25NiceneCreed_Writing')"
"(211, 219, 'orthodoxy', 'bk.%25Orthodoxy')"
"(322, 335, 'Valentinian II', 'bk.%25ValentinianII_Person')"
"(341, 352, 'Theodosius I', 'bk.%25TheodosiusI_Person')"
"(0, 13, 'Pope Damasus I', 'bio.PopeDamasusI')"
"(16, 35, '305–December 11, 384', 'date.305-384.12.11')"
"(39, 44, 'bishop', 'bk.%25bishop')"
"(49, 52, 'Rome', 'bk.%40Rome')"
"(138, 158, 'Edict of Thessalonica', 'bk.%EdictOfThessalonica_Writing')"
"(232, 238, 'Vulgate', 'bk.%25Vulgate_Writing')"
"(0, 17, 'Augustine of Hippo', 'bk.%25SaintAugustineOfHippo_Person')"
"(20, 50, 'November 13, 354–August 28, 430', 'date.354.11.13-430.8.28')"
"(13, 17, 'Hippo', 'bk.%25Hippo')"
"(150, 160, 'City of God', 'bk.%CityOfGod_Writing')"
"(201, 215, 'decline of Rome', 'bk.tle%3adeclineromanempirebegins')"
"(0, 3, '300s', 'date.300+100')"
"(6, 25, 'The rise of Arianism', 'bk.tle%3arisearianism')"
"(0, 3, '200s', 'date.200+100')"
"(6, 22, 'Paganism declines', 'bk.tle%3apaganismdeclines')"
"(0, 5, 'c. 312', 'date.312+c')"
"(8, 43, 'Constantine converts to Christianity', 'bk.tle%3aconstantineconverts')"
"(0, 2, '313', 'date.313')"
"(5, 22, 'The Edict of Milan', 'bk.tle%3aedictmilan')"
"(0, 2, '325', 'date.325')"
"(5, 65, 'Constantine issues edict declaring Jerusalem a Christian city', 'bk.tle%3aconstantinedeclaresjerusalem')"
"(0, 2, '325', 'date.325')"
"(5, 25, 'The Council of Nicaea', 'bk.tle%3acouncilnicaea')"
"(0, 2, '330', 'date.330')"
"(5, 71, 'Constantine moves the capital of the Roman Empire to Constantinople', 'bk.tle%3aconstantinemovescapitalroman')"
"(0, 2, '380', 'date.380')"
"(5, 80, 'Theodosius I declares Christianity the imperial religion of the Roman Empire', 'bk.tle%3atheodosiusideclares')"
"(0, 2, '381', 'date.381')"
"(5, 34, 'Fist Council of Constantinople', 'bk.tle%3afirstcouncilconstantinople')"
"(0, 2, '385', 'date.385')"
"(5, 87, ""Bishop Ambrose defies Empress Justina's demand to surrender cathedral to the Arians"", 'bk.tle:bishopambrosedefiesempressjustina')"
"(0, 2, '388', 'date.388')"
"(5, 49, 'Arianism is condemned by Emperor Theodosius I', 'bk.tle%3aarianismcondemnedemperor')"
"(0, 2, '391', 'date.391')"
"(5, 57, 'Theodosius I closes temples and forbids pagan worship', 'bk.tle%3atheodosiusiclosestemples')"
"(0, 2, '395', 'date.395')"
"(5, 73, 'The Roman Empire is permanently split into eastern and western halves', 'bk.tle:romanempireispremanentlysplit')"
"(0, 2, '410', 'date.410')"
"(5, 31, 'Visigoths lay siege to Rome', 'bk.tle%3avisigothssiegerome')"
"(0, 2, '426', 'date.426')"
"(5, 32, 'Augustine writes City of God', 'bk.tle:augustinewritescityofgod')"
"(0, 2, '431', 'date.431')"
"(5, 32, 'The First Council of Ephesus', 'bk.tle%3afirstcouncilephesus')"
"(49, 69, 'Emperor Theodosius II', 'bk.%TheodosiusII_Person')"
"(0, 2, '451', 'date.451')"
"(5, 24, 'Council of Chalcedon', 'bk.tle%3acouncilchalcedon')"
"(41, 55, 'Emperor Marcian', 'bk.%Marcian_Person')"
"(0, 2, '455', 'date.455')"
"(5, 21, 'Vandals sack Rome', 'bk.tle%3avandalssackrome')"
"(0, 2, '476', 'date.476')"
"(5, 34, 'The Western Roman Empire falls', 'bk.tle%3afallwesternromanempire')"
"(0, 8, 'Byzantium', 'bk.%40Byzantium')"
"(22, 35, 'Constantinople', 'bk.%40Constantinople')"
"(0, 8, 'Jerusalem', 'bk.%25Jerusalem_Place')"
"(72, 99, 'Church of the Holy Sepulcher', 'bk.%25ChurchOfTheHolySepulcher_Place')"
"(0, 5, 'Nicaea', 'bk.%40Nicaea')"
"(0, 11, 'Roman Empire', 'bk.%25RomanEmpire')"
"(0, 3, 'Rome', 'bk.%25Rome_Place')"
"(0, 7, 'Arianism', 'bk.%25Arianism_Belief')"
"(0, 11, 'Christianity', 'bk.%25Christianity_Belief')"
"(0, 8, 'Orthodoxy', 'bk.%25Orthodoxy')"
"(0, 5, 'Pagans', 'bk.%25pagans')"
"(19, 29, 'persecution', 'bk.%25persecution')"
"(0, 15, 'Pontifex Maximus', 'bk.%25PontifexMaximus')"
"(174, 190, 'reigns of Gratian', 'bk.tle%3areigngratianromanempire')"
"(196, 207, 'Theodosius I', 'bk.tle%3areigntheodosiusirome')"
"(0, 28, 'Roman Empire and Christianity', 'bk.%25romanEmpireAndChristianity')"
"(76, 91, 'church and state', 'bk.%25churchAndState')"
"(0, 11, 'Nicene Creed', 'bk.%25NiceneCreed_Writing')"
"(14, 16, '325', 'date.325')"
"(34, 50, 'Council of Nicaea', 'bk.tle%3acouncilnicaea')"
"(67, 74, 'Arianism', 'bk.%25Arianism_Belief')"
"(0, 13, 'Edict of Milan', 'bk.%25EdictofMilan_Writing')"
"(16, 18, '313', 'date.313')"
"(0, 20, 'Edict of Thessalonica', 'bk.%EdictOfThessalonica_Writing')"
"(23, 25, '380', 'date.380')"
"(62, 68, 'Gratian', 'bio.FlaviusGratianus')"
"(75, 88, 'Valentinian II', 'bio.valentinianii_1')"
"(275, 281, 'Trinity', 'bk.%25trinity')"
"(0, 21, 'Ecclesiastical History', 'bk.%EcclesiasticalHistory_Writing')"
"(46, 51, 'c. 325', 'date.325+c')"
"(118, 130, 'apostolic age', 'bk.%25ApostolicAge')"
"(201, 223, 'first--fourth centuries', 'date.1+100-301+100')"
"(0, 18, 'Life of Constantine', 'bk.%LifeOfConstantine_Writing')"
"(43, 49, '337–339', 'date.337-339')"
"(43, 45, '337', 'date.337')"
"(47, 49, '339', 'date.339')"
"(304, 324, 'vision of Constantine', 'bk.tle%3aconstantineseesvisionflaming')"
"(0, 14, 'The City of God', 'bk.%CityOfGod_Writing')"
"(37, 39, '426', 'date.426')"
"(222, 251, 'siege of Rome by the Visigoths', 'bk.tle%3avisigothssiegespain')"
"(256, 258, '410', 'date.410')"
"(0, 11, 'Nicene Creed', 'bk.%25NiceneCreed_Writing')"
"(14, 16, '325', 'date.325')"
"(34, 50, 'Council of Nicaea', 'bk.tle%3acouncilnicaea')"
"(67, 74, 'Arianism', 'bk.%25Arianism_Belief')"
"(0, 90, '""Church and Empire"" in CH101 Introducing Church History I: Obscurity to Christendom (James)', 'https://ref.ly/res/LLS:CH101JAMES/2016-07-21T14:43:28Z/210079?len=976')"
"(0, 102, '""Constantine"" in The Story of Christianity: The Early Church to the Dawn of the Reformation (González)', 'https://ref.ly/res/LLS:WS_0_9015/2021-03-11T15:08:10Z/282382?len=46117')"
"(0, 129, '“Constantine and the Christian Empire: Christianity Recognized” (Todd) in Introduction to the History of Christianity (ed. Dowley)', 'https://ref.ly/res/LLS:NTRDCTNHSTC3ED/2019-06-13T22:48:56Z/257769?len=34988')"
"(0, 127, '""Diocletian and Constantine: On the Threshold of the Fourth Century in Church History: From Christ to Pre-Reformation (Ferguson)', 'https://ref.ly/res/LLS:ZPHCHRHISTV01/2012-05-03T23:19:27Z/369451?len=49445')"
"(0, 83, '""Establishment of Christianity"" in New Short History of the Catholic Church (Tanner)', 'https://ref.ly/res/LLS:NWSHHSCTHCHR/2014-01-13T21:46:06Z/62103?len=32410')"
"(0, 96, '""Laying Her Sceptre down: Conversion of the Empire"" in Church History in Plain Language (Shelley)', 'https://ref.ly/res/LLS:CHRCHHSTPLN5THD/2021-07-09T21:16:17Z/262851?len=19608')"
"(0, 123, '""Realities of Empire: The Council of Nicaea (325)"" in Turning Points: Decisive Moments in the History of Christianity (Noll)', 'https://ref.ly/res/LLS:TRNNGPNTSDCSVMM/2013-07-22T19:58:44Z/132860?len=42690')"
