ner_tuple
"(0, 17, 'GlobalCharismatic', 'bk.tle:GlobalCharismatic')"
"(0, 17, 'Charles Fox Parham', 'bk.%25CharlesFoxParham_Person')"
"(31, 49, 'Bethel Bible School', 'bk.%BethelBibleSchool_Place')"
"(121, 146, 'baptism of the Holy Spirit', 'lsto.SpiritBaptism')"
"(161, 179, 'speaking in tongues', 'bk.%25giftOfTongues')"
"(182, 185, '1900', 'date.1900')"
"(0, 17, 'William J. Seymour', 'bk.%25WilliamJosephSeymour_Person')"
"(44, 54, 'Los Angeles', 'bk.%40LosAngeles')"
"(93, 101, '1906–1910', 'date.1906-1910')"
"(0, 13, 'Pentecostalism', 'bk.%25Pentecostal_Belief')"
"(38, 48, 'early 1900s', 'date.1900+100+e')"
"(88, 100, 'apostolic age', 'bk.%25ApostolicAge')"
"(103, 113, 'early 1900s', 'date.1900+100+e')"
"(20, 30, 'charismatic', 'bk.%25Charismatic_Belief')"
"(70, 85, 'early 1900s–2022', 'date.1900+100+e-2022')"
"(2, 17, 'renewal movement', 'bk.%25CharismaticRenewalMovement')"
"(72, 82, 'Protestants', 'bk.%Protestantism_Belief')"
"(154, 158, '1960s', 'date.1960+10')"
"(39, 59, 'Roman Catholic Church', 'bk.%25RomanCatholicism_Belief')"
"(92, 101, 'late 1960s', 'date.1960+10+l')"
"(67, 83, 'spiritual warfare', 'bk.%25spiritualWarfare')"
"(89, 106, 'miraculous healing', 'bk.%25giftOfHealing')"
"(109, 123, 'late 1900s–2022', 'date.1900+100+l-2022')"
"(40, 49, 'evangelism', 'bk.%25evangelism')"
"(71, 78, 'miracles', 'bk.%25miracle')"
"(81, 95, 'late 1900s–2022', 'date.1900+100+l-2022')"
"(0, 13, 'Dennis Bennett', 'bio.dennisbennett')"
"(16, 24, '1917–1991', 'date.1917-1991')"
"(37, 45, 'Episcopal', 'bk.%25Episcopalian')"
"(47, 52, 'priest', 'bk.%23priest')"
"(69, 96, 'charismatic renewal movement', 'bk.%25CharismaticRenewalMovement')"
"(0, 16, 'Larry Christenson', 'bio.larrychristenson_1')"
"(19, 27, '1928–2017', 'date.1928-2017')"
"(31, 38, 'Lutheran', 'bk.%25Lutheranism_Belief')"
"(40, 45, 'pastor', 'bk.%25pastor')"
