ner_tuple
"(0, 22, 'ResurgenceInRevivalism', 'bk.tle:ResurgenceInRevivalism')"
"(12, 19, 'religion', 'bk.%25religion')"
"(54, 63, 'revolution', 'bk.%25revolution')"
"(66, 74, '1776-1787', 'date.1776-1787')"
"(36, 63, 'Second Great Awakening began', 'bk.tle%3asecondgreatawakeningbegins')"
"(81, 89, '1787-1825', 'date.1787-1825')"
"(0, 8, 'Voluntary', 'bk.%25voluntaryAssociations')"
"(14, 20, 'mission', 'bk.%25mission')"
"(96, 104, '1787–1920', 'date.1787-1920')"
"(0, 9, 'Revivalism', 'bk.%25Revivalism_Belief')"
"(87, 95, '1787–1920', 'date.1787-1920')"
"(0, 8, 'Methodism', 'bk.%25Methodism_Belief')"
"(35, 42, 'Baptists', 'bk.%25Baptists')"
"(61, 73, 'United States', 'bk.%40UnitedStates')"
"(76, 96, 'late 1700s–late 1800s', 'date.1700+100+l-1800+100+l')"
"(13, 19, 'Pietism', 'bk.%25Pietism_Belief')"
"(51, 56, 'Europe', 'bk.%40Europe')"
"(59, 80, 'late 1700s–early 1800s', 'date.1700+100+l-1800+100+e')"
"(0, 6, 'Revival', 'bk.pt%3aRevival')"
"(19, 31, 'North America', 'bk.%40NorthAmerica')"
"(63, 70, 'frontier', 'bk.%25frontier')"
"(100, 104, '1800s', 'date.1800+100')"
"(0, 12, 'Camp meetings', 'bk.%25campMeeting')"
"(140, 144, '1800s', 'date.1800+100')"
"(13, 22, 'seminaries', 'bk.%25seminary')"
"(38, 42, '1800s', 'date.1800+100')"
"(28, 40, 'denominations', 'bk.%25Denominations')"
"(62, 74, 'Protestantism', 'bk.%25Protestantism_Belief')"
"(118, 134, '1800s–early 1900s', 'date.1800+100-1900+100+e')"
"(32, 47, 'leadership roles', 'bk.%25womenInChurchLeadership')"
"(68, 78, '1800s–1900s', 'date.1800+100-1900+100')"
"(40, 53, 'evangelicalism', 'bk.%25Evangelicalism_Belief')"
"(78, 82, '1830s', 'date.1830+10')"
"(32, 44, 'Great Britain', 'bk.%25GreatBritain_Place')"
"(47, 50, '1859', 'date.1859')"
"(0, 13, 'Francis Asbury', 'bk.%25FrancisAsbury_Person')"
"(16, 45, 'August 20, 1745–March 31, 1816', 'date.1745.8.20-1816.3.31')"
"(57, 65, 'Methodist', 'bk.%25Methodism_Belief')"
"(67, 72, 'bishop', 'bk.%25bishop')"
"(78, 90, 'circuit rider', 'bk.%CircuitRider')"
"(109, 130, 'Second Great Awakening', 'bk.%25secondGreatAwakening')"
"(163, 178, 'Methodist Church', 'bk.%25MethodistChurches')"
"(201, 213, 'United States', 'bk.%40UnitedStates')"
"(226, 296, 'Journal of Rev. Francis Asbury:Bishop of the Methodist Episcopal Church', 'bk.%JournalFrancisAsbury_Writing')"
"(0, 13, 'Timothy Dwight', 'bk.%25TimothyDwight_Person')"
"(16, 44, 'May 14, 1752–January 11, 1817', 'date.1752.5.14-1817.1.11')"
"(57, 70, 'Congregational', 'bk.%25Congregationalism')"
"(72, 79, 'minister', 'bk.%25minister')"
"(82, 91, 'theologian', 'bk.%theologian')"
"(120, 135, 'Jonathan Edwards', 'bk.%25JonathanEdwards_Person')"
"(245, 259, 'revival at Yale', 'bk.tle%3arevivalyale')"
"(0, 13, 'James McGready', 'bk.%25JamesMcgready_Person')"
"(16, 24, '1763–1817', 'date.1763-1817')"
"(50, 61, 'Presbyterian', 'bk.%25Presbyterianism')"
"(131, 138, 'Kentucky', 'bk.%40Kentucky')"
"(155, 189, 'Revival of 1800 at Red River Church', 'bk.tle%3arevivalcommuniongatheringred')"
"(210, 221, 'camp meeting', 'bk.%25campMeeting')"
"(0, 14, 'Thomas Campbell', 'bk.%25ThomasCampbell_Person')"
"(17, 48, 'February 1, 1763–January 4, 1854', 'date.1763.2.1-1854.1.4')"
"(90, 108, 'Disciples of Christ', 'bk.%25DisciplesOfChrist')"
"(158, 186, 'American Restoration Movement', 'bk.%25Restorationism_None')"
"(0, 12, 'Lyman Beecher', 'bk.%25LymanBeecher_Person')"
