ner_tuple
"(0, 11, 'SinAndGrace', 'bk.tle:SinAndGrace')"
"(12, 18, 'penance', 'lco.Penance')"
"(52, 76, 'Christians who had lapsed', 'bk.%25Lapsi')"
"(85, 95, 'persecution', 'bk.%25persecution')"
"(115, 124, 'immorality', 'bk.%25immorality')"
"(127, 130, '200s', 'date.200+100')"
"(10, 15, 'church', 'bk.%25Church')"
"(29, 48, 'nature of the church', 'bk.%25ecclesiology')"
"(70, 78, 'salvation', 'bk.%25salvation')"
"(88, 106, 'forgiveness of sins', 'bk.%25forgiveness')"
"(109, 117, '200s–300s', 'date.200+100-300+100')"
"(39, 45, 'baptism', 'bk.%25baptism')"
"(55, 63, 'Eucharist', 'bk.%25LordsSupper')"
"(66, 74, '200s-300s', 'date.200+100-300+100')"
"(0, 6, 'Schisms', 'bk.%25schism')"
"(100, 108, '200s-300s', 'date.200+100-300+100')"
"(0, 7, 'Pelagius', 'bio.Pelagius')"
"(21, 31, 'soteriology', 'bk.%25soteriology')"
"(144, 148, 'Jesus', 'bk.%25JesusChrist_Deity')"
"(151, 154, '400s', 'date.400+100')"
"(0, 17, 'Augustine of Hippo', 'bk.%25SaintAugustineOfHippo_Person')"
"(28, 36, 'orthodoxy', 'bk.%25Orthodoxy')"
"(46, 53, 'Donatism', 'bk.%25Donatism_Belief')"
"(59, 69, 'Pelagianism', 'bk.%25Pelagianism_Belief')"
"(72, 75, '400s', 'date.400+100')"
"(32, 39, 'theology', 'bk.%25theology')"
"(55, 57, '431', 'date.431')"
"(0, 14, 'Pope Calixtus I', 'bk.%25PopeCalixtusI_Person')"
"(20, 22, '222', 'date.222')"
"(26, 31, 'bishop', 'bk.%25bishop')"
"(36, 39, 'Rome', 'bk.%25Rome_Place')"
"(42, 51, 'c. 217–222', 'date.217-222+c')"
"(58, 63, 'martyr', 'bk.%23martyr')"
"(0, 18, 'Cyprian of Carthage', 'bk.%25CyprianOfCarthage_Person')"
"(21, 27, '201–258', 'date.201-258')"
"(11, 18, 'Carthage', 'bk.%25Carthage_Place')"
"(65, 83, 'Latin church father', 'bk.%LatinChurchFathers_People')"
"(114, 131, 'Decian persecution', 'bk.tle%3apersecutionchristiansunder1')"
"(200, 216, 'lapsed Christians', 'bk.%25Lapsi')"
"(229, 254, 'On the Unity of the Church', 'bk.%OnTheUnityOfTheChurch_Writing')"
"(260, 272, 'On the Lapsed', 'bk.%OnTheLapsed_Writing')"
"(305, 324, 'Novatian Controversy', 'bk.tle%3anovatiancontroversy')"
"(0, 20, 'Caecilian of Carthage', 'bk.%25Caecilian_Person')"
"(26, 28, '340', 'date.340')"
"(89, 108, 'Donatist Controversy', 'bk.tle%3adonatistcontroversy')"
"(124, 146, 'First Council of Nicaea', 'bk.%25FirstCouncilofNicaea')"
"(0, 17, 'Augustine of Hippo', 'bk.%25SaintAugustineOfHippo_Person')"
"(20, 50, 'November 13, 354–August 28, 430', 'date.354.11.13-430.8.28')"
"(13, 17, 'Hippo', 'bk.%25Hippo')"
"(85, 88, 'monk', 'bk.%25monkNun')"
"(95, 104, 'theologian', 'bk.%25theologian')"
"(138, 151, 'Augustinianism', 'bk.%25Augustinianism')"
"(204, 236, 'On Baptism, Against the Donatists', 'bk.%OnBaptismAgainstTheDonatists_Writing')"
"(328, 346, 'On Nature and Grace', 'bk.%OnNatureAndGraceAugustine_Writing')"
"(328, 336, 'On Nature', 'bk.%OnNaturePelagius_Writing')"
"(0, 15, 'Novatian of Rome', 'bk.%25NovatianOfRome.1_Person')"
"(18, 24, '200–258', 'date.200-258')"
"(28, 36, 'presbyter', 'bk.%25presbyter')"
"(90, 101, 'Novatianists', 'bk.%25Novatianism_Belief')"
"(0, 6, 'Donatus', 'bk.%25DonatusOfCarthage_Person')"
"(9, 22, 'fourth century', 'date.301+100')"
"(55, 62, 'Donatist', 'bk.%25Donatists_People')"
"(135, 144, 'sacraments', 'bk.%25sacraments')"
"(0, 7, 'Pelagius', 'bio.Pelagius')"
"(10, 19, 'c. 390–418', 'date.390+c-418')"
"(62, 72, 'Pelagianism', 'bk.%25Pelagianism_Belief')"
"(117, 125, 'On Nature', 'bk.%OnNaturePelagius_Writing')"
"(0, 46, 'Letter to Catholics on the Sect of the Donatist', 'bk.%LetterToCatholicsDonatist_Writing')"
"(69, 74, 'c. 401', 'date.401+c')"
"(91, 98, 'catholic', 'bk.%25catholic.universal')"
"(0, 25, 'On the Unity of the Church', 'bk.%OnTheUnityOfTheChurch_Writing')"
"(49, 51, '251', 'date.251')"
"(0, 12, 'On the Lapsed', 'bk.%OnTheLapsed_Writing')"
"(36, 38, '251', 'date.251')"
"(0, 32, 'On Baptism, Against the Donatists', 'bk.%OnBaptismAgainstTheDonatists_Writing')"
"(55, 60, 'c. 400', 'date.400+c')"
"(0, 18, 'On Nature and Grace', 'bk.%OnNatureAndGraceAugustine_Writing')"
"(41, 43, '415', 'date.415')"
"(0, 8, 'On Nature', 'bk.%OnNaturePelagius_Writing')"
"(0, 14, 'Pope Calixtus I', 'bk.%25PopeCalixtusI_Person')"
"(20, 22, '222', 'date.222')"
"(26, 31, 'bishop', 'bk.%25bishop')"
"(36, 39, 'Rome', 'bk.%25Rome_Place')"
"(42, 51, 'c. 217–222', 'date.217-222+c')"
"(58, 63, 'martyr', 'bk.%23martyr')"
"(0, 18, 'Cyprian of Carthage', 'bk.%25CyprianOfCarthage_Person')"
"(21, 27, '201–258', 'date.201-258')"
