ner_tuple
"(0, 11, 'EastAndWest', 'bk.tle:EastAndWest')"
"(0, 36, 'Constantine converted to Christianity', 'bk.tle%3aconstantineconverts')"
"(42, 106, 'moved the capital of the Roman Empire from Rome to Constantinople', 'bk.tle%3aconstantinemovescapitalroman')"
"(121, 130, 'early 300s', 'date.300+100+e')"
"(0, 4, 'Latin', 'bk.%25LatinLanguage_Language')"
"(32, 36, 'Greek', 'bk.%25GreekLanguage_Language')"
"(51, 54, '300s', 'date.300+100')"
"(29, 39, 'Christology', 'bk.%25christology')"
"(46, 52, 'Trinity', 'bk.%25trinity')"
"(63, 68, 'papacy', 'bk.%25papacy')"
"(90, 98, '300s–500s', 'date.300+100-500+100')"
"(0, 3, 'Rome', 'bk.%25Rome_Place')"
"(80, 83, '400s', 'date.400+100')"
"(56, 65, '400s–1200s', 'date.400+100-1200+100')"
"(4, 25, 'Iconoclast Controversy', 'bk.%25iconoclasm')"
"(70, 73, '700s', 'date.700+100')"
"(13, 25, 'papal primacy', 'bk.%25PapalPrimacy_Writing')"
"(99, 107, 'pentarchy', 'bk.%25pentarchy')"
"(139, 152, 'Constantinople', 'bk.%40Constantinople')"
"(155, 164, 'Alexandria', 'bk.%25Alexandria_Place')"
"(167, 173, 'Antioch', 'bk.%25Antioch_Place')"
"(180, 188, 'Jerusalem', 'bk.%25Jerusalem_Place')"
"(191, 200, '800s–1000s', 'date.800+100-1000+100')"
"(57, 61, 'Slavs', 'bk.%25Slav_People')"
"(64, 67, '800s', 'date.800+100')"
"(0, 16, 'Eastern Orthodoxy', 'bk.%25EasternOrthodoxy_Belief')"
"(36, 39, '900s', 'date.900+100')"
"(0, 7, 'Celibacy', 'bk.%25celibacy')"
"(30, 35, 'clergy', 'bk.%25clergy')"
"(119, 123, '1000s', 'date.1000+100')"
"(4, 19, 'East-West Schism', 'bk.tle%3aeastwestschism')"
"(112, 115, '1054', 'date.1054')"
"(20, 31, 'the Crusades', 'bk.tle%3acrusades')"
"(36, 40, 'Islam', 'bk.%25Islam_Belief')"
"(64, 72, '1095–1192', 'date.1095-1192')"
"(0, 20, 'Constantine the Great', 'bio.ConstantineI')"
"(23, 50, 'February 27, 272–May 22, 337', 'date.272.2.27-337.5.22')"
"(54, 60, 'emperor', 'bk.%25emperor')"
"(69, 80, 'Roman Empire', 'bk.%25RomanEmpire')"
"(83, 89, '306-337', 'date.306-337')"
"(133, 146, 'Constantinople', 'bk.%40Constantinople')"
"(0, 10, 'Justinian I', 'bk.%25Justinian.I_Person')"
"(13, 32, '482-November 14, 565', 'date.482-565.11.14')"
"(36, 42, 'emperor', 'bk.%25emperor')"
"(51, 66, 'Byzantine Empire', 'bk.@ByzantineEmpire')"
"(86, 98, 'caesaropapism', 'bk.%25Cesaropapism')"
"(108, 130, 'Novellae Constitutiones', 'bk.%25Novellae_Writing')"
"(166, 174, 'pentarchy', 'bk.%25pentarchy')"
"(0, 6, 'Leo III', 'bk.%25LeoIII_Person')"
"(9, 27, 'c. 685–June 18, 741', 'date.685+c-741.6.18')"
"(64, 71, '717--741', 'date.717-741')"
"(92, 113, 'Iconoclast Controversy', 'bk.tle%3abyzantineiconoclasm')"
"(0, 6, 'Photius', 'bk.%25Photius_Person')"
"(9, 15, '820-891', 'date.820-891')"
"(19, 38, 'ecumenical patriarch', 'bk.%ecumenicalPatriarch')"
"(59, 65, '858-867', 'date.858-867')"
"(68, 74, '877-886', 'date.877-886')"
"(102, 127, 'Ignatius of Constantinople', 'bk.%25IgnatiusOfConstantinople_Person')"
"(162, 172, 'Michael III', 'bio.EmperorMichaelIII')"
"(175, 189, 'Pope Nicholas I', 'bk.%25PopeSaintNicholasI_Person')"
"(0, 19, 'Michael I Cerularius', 'bio.MichaelCerularius')"
"(22, 42, '1000–January 21, 1059', 'date.1000-1059.1.21')"
"(86, 95, '1043--1059', 'date.1043-1059')"
"(139, 149, 'Pope Leo IX', 'bk.%25PopeSaintLeoIX_Person')"
"(0, 4, 'Leo I', 'bk.%25PopeSaintLeoI_Person')"
"(7, 26, '400–November 10, 461', 'date.400-461.11.10')"
"(30, 33, 'pope', 'bk.%pope')"
"(39, 44, 'bishop', 'bk.%25bishop')"
"(55, 62, '440--461', 'date.440-461')"
"(89, 94, '""pope""', 'bk.%25pope')"
"(107, 187, 'Letter CVI: To Anatolius, Bishop of Constantinople, in Rebuke of His Self-Seeking', 'bk.%LetterCVIToAnatolius_Writing')"
"(245, 254, 'Alexandria', 'bk.%25Alexandria_Place')"
"(260, 277, 'Antioch (of Syria)', 'bk.%25AntiochOfSyria_Place')"
"(280, 288, 'CVI.iv--v', 'leo.1.106.4-1.106.5')"
"(0, 9, 'Nicholas I', 'bk.%25PopeSaintNicholasI_Person')"
"(12, 18, '820-867', 'date.820-867')"
"(22, 25, 'pope', 'bk.%25pope')"
"(31, 36, 'bishop', 'bk.%bishop')"
"(41, 44, 'Rome', 'bk.@Rome')"
"(47, 53, '858–867', 'date.858-867')"
"(117, 123, 'Photius', 'bk.%25Photius_Person')"
"(222, 235, 'Photian Schism', 'bk.tle:photianschismbegins')"
"(0, 5, 'Leo IX', 'bk.%25PopeSaintLeoIX_Person')"
"(8, 16, '1002–1054', 'date.1002-1054')"
"(52, 60, '1049-1054', 'date.1049-1054')"
"(189, 212, 'Humbert of Silva Candida', 'bk.%HumbertOfSilvaCandida_Person')"
"(0, 11, 'Innocent III', 'bio.PopeInnocentIII')"
"(14, 31, '1160–July 16, 1216', 'date.1160-1216.7.16')"
"(60, 69, '1198--1216', 'date.1198-1216')"
"(89, 110, 'Fourth Lateran Council', 'bk.tle%3afourthlaterancouncil')"
"(160, 180, 'Roman Catholic Church', 'bk.%25RomanCatholicism_Belief')"
"(193, 207, 'Per Venerabilem', 'bk.%PerVenerabilem_Writing')"
"(0, 9, 'Septuagint', 'bk.%25Septuagint_Writing')"
"(12, 42, 'second century !!smallcaps|bc!!', 'date.101+100')"
"(76, 88, 'Old Testament', 'bk.%25OldTestament_Writing')"
"(0, 6, 'Vulgate', 'bk.%25Vulgate_Writing')"
"(17, 23, '383–405', 'date.383-405')"
"(0, 37, 'The Canons of the Council of Chalcedon', 'bk.%CanonsOfChalcedonianCouncil_Writing')"
"(40, 42, '451', 'date.451')"
"(100, 105, 'clergy', 'bk.%25clergy')"
"(111, 121, 'monasteries', 'bk.%25monastery')"
"(294, 332, 'Anatolius (patriarch of Constantinople)', 'bk.%25Anatolius_Person')"
"(335, 340, 'CVI.iv', 'leo.1.106.4')"
"(0, 27, 'The Constantinopolitan Creed', 'bk.%25constantinopolitanCreed_Writing')"
"(30, 60, 'First Council of Constantinople', 'bk.tle%3afirstcouncilconstantinople')"
"(63, 65, '381', 'date.381')"
"(81, 99, 'divinity of the Son', 'lsto.JesusDivinity')"
"(109, 119, 'Holy Spirit', 'lsto.GodTheSpirit')"
"(124, 131, 'filioque', 'bk.%25filioque')"
"(159, 194, 'double procession of the Holy Spirit', 'bk.%25DoubleProcessionOfTheHolySpirit')"
"(235, 257, 'Third Council of Toledo', 'bk.tle%3acounciltoledo1')"
"(0, 18, 'Symbol of Chalcedon', 'bk.%25symbolOfChalcedon_Writing')"
"(21, 40, 'Council of Chalcedon', 'bk.tle%3acouncilchalcedon')"
"(101, 126, 'Oriental Orthodox Churches', 'bk.%25OrientalOrthodoxChurches')"
"(0, 13, 'Dictatus papae', 'bk.%DictatusPapae_Writing')"
"(16, 31, 'Pope Gregory VII', 'bio.PopeGregoryVII')"
"(34, 37, '1075', 'date.1075')"
"(0, 80, 'Letter CVI: To Anatolius, Bishop of Constantinople, in Rebuke of His Self-Seeking', 'bk.%LetterCVIToAnatolius_Writing')"
"(95, 97, '452', 'date.452')"
"(150, 159, 'Alexandria', 'bk.%25Alexandria_Place')"
"(165, 182, 'Antioch (of Syria)', 'bk.%25AntiochOfSyria_Place')"
"(185, 193, 'CVI.iv--v', 'leo.1.106.4-1.106.5')"
"(0, 22, 'Novellae Constitutiones', 'bk.%25Novellae_Writing')"
"(46, 48, '534', 'date.534')"
"(0, 34, 'Byzantine text of the New Testament', 'bk.%25ByzantineTextOfTheNewTestament')"
"(37, 53, 'c. fourth century', 'date.301+100+c')"
"(0, 20, 'Constantine the Great', 'bio.ConstantineI')"
"(23, 50, 'February 27, 272–May 22, 337', 'date.272.2.27-337.5.22')"
"(54, 60, 'emperor', 'bk.%25emperor')"
"(69, 80, 'Roman Empire', 'bk.%25RomanEmpire')"
"(83, 89, '306-337', 'date.306-337')"
"(133, 146, 'Constantinople', 'bk.%40Constantinople')"
"(0, 10, 'Justinian I', 'bk.%25Justinian.I_Person')"
"(13, 32, '482-November 14, 565', 'date.482-565.11.14')"
"(36, 42, 'emperor', 'bk.%25emperor')"
"(51, 66, 'Byzantine Empire', 'bk.@ByzantineEmpire')"
"(86, 98, 'caesaropapism', 'bk.%25Cesaropapism')"
"(108, 130, 'Novellae Constitutiones', 'bk.%25Novellae_Writing')"
"(166, 174, 'pentarchy', 'bk.%25pentarchy')"
"(0, 6, 'Leo III', 'bk.%25LeoIII_Person')"
"(9, 27, 'c. 685–June 18, 741', 'date.685+c-741.6.18')"
"(64, 71, '717--741', 'date.717-741')"
"(92, 113, 'Iconoclast Controversy', 'bk.tle%3abyzantineiconoclasm')"
"(0, 2, '330', 'date.330')"
"(5, 71, 'Constantine moves the capital of the Roman Empire to Constantinople', 'bk.tle%3aconstantinemovescapitalroman')"
"(0, 2, '381', 'date.381')"
"(5, 35, 'First Council of Constantinople', 'bk.tle%3afirstcouncilconstantinople')"
"(0, 2, '395', 'date.395')"
"(5, 73, 'The Roman Empire is permanently split into Eastern and Western halves', 'bk.tle:romanempireispremanentlysplit')"
"(0, 2, '431', 'date.431')"
"(5, 28, 'First Council of Ephesus', 'bk.tle%3afirstcouncilephesus')"
"(45, 65, 'Emperor Theodosius II', 'bk.%TheodosiusII_Person')"
"(0, 2, '449', 'date.449')"
"(5, 29, 'Second Council of Ephesus', 'bk.%25Latrocinium')"
"(46, 56, 'dyophysites', 'bk.%25Dyophysites')"
"(0, 2, '451', 'date.451')"
"(5, 24, 'Council of Chalcedon', 'bk.tle%3acouncilchalcedon')"
"(41, 55, 'Emperor Marcian', 'bk.%Marcian_Person')"
"(0, 2, '476', 'date.476')"
"(5, 34, 'The Western Roman Empire falls', 'bk.tle%3afallwesternromanempire')"
"(0, 3, '400s', 'date.400+100')"
"(6, 69, 'Majority of the Eastern churches reject the decrees of Chalcedon', 'bk.tle%3amajorityeasternchurchesreject')"
"(83, 94, 'miaphysitism', 'bk.%25Miaphysitism_Belief')"
"(0, 2, '589', 'date.589')"
"(5, 21, 'Council of Toledo', 'bk.tle%3acounciltoledo1')"
"(0, 8, '600s–700s', 'date.600+100-700+100')"
"(11, 30, 'Byzantine Iconoclasm', 'bk.tle%3abyzantineiconoclasm')"
"(0, 7, 'mid-600s', 'date.600+100+m')"
"(10, 24, 'Spread of Islam', 'bk.tle%3ariseislam')"
"(0, 2, '680', 'date.680')"
"(5, 35, 'Third Council of Constantinople', 'bk.%25ThirdCouncilOfConstantinople')"
"(121, 133, 'monothelitism', 'bk.%25Monothelitism_Belief')"
"(0, 3, '700s', 'date.700+100')"
"(6, 23, 'Iconoclasm emerges', 'bk.tle%3aiconoclismemerges')"
"(0, 2, '787', 'date.787')"
"(5, 28, 'Second Council of Nicaea', 'bk.%25SecondCouncilofNicaea')"
"(0, 2, '862', 'date.862')"
"(5, 99, 'Cyril and Methodius are commissioned by the patriarch of Constantinople to evangelize the Slavs', 'bk.tle:cyrilmethodiusarecommissionedpatriarch')"
"(0, 2, '858', 'date.858')"
"(5, 51, 'Patriarch Ignatius of Constantinople is deposed', 'bk.tle%3apatriarchignatius')"
"(0, 6, '861–867', 'date.861-867')"
"(9, 33, 'The Photian Schism begins', 'bk.tle:photianschismbegins')"
"(0, 2, '864', 'date.864')"
"(5, 64, 'Bulgars of Southeastern Europe are converted to Christianity', 'bk.tle%3abulgarssoutheasterneurope')"
"(0, 2, '869', 'date.869')"
"(5, 36, 'Fourth Council of Constantinople', 'bk.tle%3afourthcouncilconstantinople')"
"(0, 2, '988', 'date.988')"
"(5, 49, 'Kievan Russians are converted to Christianity', 'bk.tle%3akievanrussiansconverted')"
"(0, 4, '1000s', 'date.1000+100')"
"(7, 64, 'Celibacy is required for all priests in the Western church', 'bk.tle%3acelibacyrequiredallpriests')"
"(0, 3, '1054', 'date.1054')"
"(6, 21, 'East-West Schism', 'bk.tle%3aeastwestschism')"
"(0, 8, '1095–1270', 'date.1095-1270')"
"(11, 22, 'The Crusades', 'bk.tle%3acrusades')"
"(0, 3, '1182', 'date.1182')"
"(6, 50, 'Anti-Latin riots take place in Constantinople', 'bk.tle%3aantilatinriotsconstantinople')"
"(0, 3, '1202', 'date.1202')"
"(6, 43, 'Fourth Crusade captures Constantinople', 'bk.tle%3afourthcrusadecaptures')"
"(0, 3, '1204', 'date.1204')"
"(6, 42, 'Western knights ravage Constantinople', 'bk.tle%3awesternknightsravage')"
"(0, 3, '1215', 'date.1215')"
"(6, 27, 'Fourth Lateran Council', 'bk.tle%3afourthlaterancouncil')"
"(0, 9, 'Alexandria', 'bk.%25Alexandria_Place')"
"(0, 6, 'Antioch', 'bk.%25AntiochOfSyria_Place')"
"(0, 15, 'Byzantine Empire', 'bk.%40ByzantineEmpire')"
"(0, 8, 'Byzantium', 'bk.%40Byzantium')"
"(22, 35, 'Constantinople', 'bk.%40Constantinople')"
"(71, 82, 'Roman Empire', 'bk.%25RomanEmpire')"
"(186, 205, 'ecumenical patriarch', 'bk.%ecumenicalPatriarch')"
"(233, 248, 'Byzantine Empire', 'bk.%40ByzantineEmpire')"
"(0, 16, 'Holy Roman Empire', 'bk.%40HolyRomanEmpire')"
"(0, 8, 'Jerusalem', 'bk.%25Jerusalem_Place')"
"(0, 3, 'Rome', 'bk.%25Rome_Place')"
"(0, 8, 'Authority', 'bk.%25authority')"
"(37, 42, 'papacy', 'bk.%25papacy')"
"(72, 90, 'Ecumenical Councils', 'bk.%25ecumenicalCouncil')"
"(0, 12, 'Caesaropapism', 'bk.%25Cesaropapism')"
"(0, 16, 'Eastern Orthodoxy', 'bk.%25EasternOrthodoxy_Belief')"
"(0, 7, 'Filioque', 'bk.%25filioque')"
"(29, 64, 'double procession of the Holy Spirit', 'bk.%25DoubleProcessionOfTheHolySpirit')"
"(0, 10, 'Greek rites', 'bk.%25greekRites')"
"(0, 9, 'Iconoclasm', 'bk.%25iconoclasm')"
"(92, 96, 'icons', 'bk.%25icon')"
"(130, 152, 'Second Council of Nicea', 'bk.tle%3asecondcouncilnicea')"
"(0, 12, 'Lord’s Supper', 'bk.%25LordsSupper')"
"(0, 3, 'Lent', 'bk.%25lent')"
"(0, 25, 'Oriental Orthodox Churches', 'bk.%25OrientalOrthodoxChurches')"
"(63, 86, 'First Council of Ephesus', 'bk.tle%3afirstcouncilephesus')"
"(140, 151, 'miaphysitism', 'bk.%25Miaphysitism_Belief')"
"(188, 206, 'ecumenical councils', 'bk.%25ecumenicalCouncil')"
"(0, 12, 'Papal primacy', 'bk.%25PapalPrimacy_Writing')"
"(0, 8, 'Pentarchy', 'bk.%25pentarchy')"
"(0, 16, 'Roman Catholicism', 'bk.%25RomanCatholicism_Belief')"
"(0, 13, 'The Roman Rite', 'bk.%25romanRite')"
"(0, 16, 'Russian Orthodoxy', 'bk.%25RussianOrthodox_Denom')"
"(0, 5, 'Schism', 'bk.%25schism')"
"(0, 7, 'Theology', 'bk.%25theology')"
"(94, 105, 'ecclesiology', 'bk.%25ecclesiology')"
"(108, 118, 'Christology', 'bk.%25christology')"
"(125, 135, 'soteriology', 'bk.%25soteriology')"
"(0, 9, 'Septuagint', 'bk.%25Septuagint_Writing')"
"(12, 42, 'second century !!smallcaps|bc!!', 'date.101+100')"
"(76, 88, 'Old Testament', 'bk.%25OldTestament_Writing')"
"(0, 6, 'Vulgate', 'bk.%25Vulgate_Writing')"
"(17, 23, '383–405', 'date.383-405')"
"(0, 37, 'The Canons of the Council of Chalcedon', 'bk.%CanonsOfChalcedonianCouncil_Writing')"
"(40, 42, '451', 'date.451')"
"(100, 105, 'clergy', 'bk.%25clergy')"
"(111, 121, 'monasteries', 'bk.%25monastery')"
"(294, 332, 'Anatolius (patriarch of Constantinople)', 'bk.%25Anatolius_Person')"
"(335, 340, 'CVI.iv', 'leo.1.106.4')"
"(0, 27, 'The Constantinopolitan Creed', 'bk.%25constantinopolitanCreed_Writing')"
"(30, 60, 'First Council of Constantinople', 'bk.tle%3afirstcouncilconstantinople')"
"(63, 65, '381', 'date.381')"
"(81, 99, 'divinity of the Son', 'lsto.JesusDivinity')"
"(109, 119, 'Holy Spirit', 'lsto.GodTheSpirit')"
"(124, 131, 'filioque', 'bk.%25filioque')"
"(159, 194, 'double procession of the Holy Spirit', 'bk.%25DoubleProcessionOfTheHolySpirit')"
"(235, 257, 'Third Council of Toledo', 'bk.tle%3acounciltoledo1')"
"(0, 18, 'Symbol of Chalcedon', 'bk.%25symbolOfChalcedon_Writing')"
"(21, 40, 'Council of Chalcedon', 'bk.tle%3acouncilchalcedon')"
"(101, 126, 'Oriental Orthodox Churches', 'bk.%25OrientalOrthodoxChurches')"
"(0, 13, 'Dictatus papae', 'bk.%DictatusPapae_Writing')"
"(16, 31, 'Pope Gregory VII', 'bio.PopeGregoryVII')"
"(34, 37, '1075', 'date.1075')"
"(0, 80, 'Letter CVI: To Anatolius, Bishop of Constantinople, in Rebuke of His Self-Seeking', 'bk.%LetterCVIToAnatolius_Writing')"
"(95, 97, '452', 'date.452')"
"(150, 159, 'Alexandria', 'bk.%25Alexandria_Place')"
"(165, 182, 'Antioch (of Syria)', 'bk.%25AntiochOfSyria_Place')"
"(185, 193, 'CVI.iv--v', 'leo.1.106.4-1.106.5')"
"(0, 22, 'Novellae Constitutiones', 'bk.%25Novellae_Writing')"
"(46, 48, '534', 'date.534')"
"(0, 34, 'Byzantine text of the New Testament', 'bk.%25ByzantineTextOfTheNewTestament')"
"(37, 53, 'c. fourth century', 'date.301+100+c')"
"(0, 9, 'Septuagint', 'bk.%25Septuagint_Writing')"
"(12, 42, 'second century !!smallcaps|bc!!', 'date.101+100')"
"(76, 88, 'Old Testament', 'bk.%25OldTestament_Writing')"
"(0, 6, 'Vulgate', 'bk.%25Vulgate_Writing')"
"(17, 23, '383–405', 'date.383-405')"
"(0, 120, '""Church and State in the Byzantine Empire (c.500–1453)"" in Chronological and Background Charts of Church History (Walton)', 'https://ref.ly/res/LLS:WS_9FE5F34B7D4849C49972A11A6EC570FC/2021-12-10T21:19:06Z/77916?len=3620')"
"(0, 134, '""The Division Between East and West: The Great Schism (1054)"" in Turning Points: Decisive Moments in the History of Christianity (Noll)', 'https://ref.ly/res/LLS:TRNNGPNTSDCSVMM/2013-07-22T19:58:44Z/319487?len=49533')"
"(0, 90, '""East and West Divide"" (Clouse) in Introduction to the History of Christianity (ed. Dowley)', 'https://ref.ly/res/LLS:NTRDCTNHSTC3ED/2019-06-13T22:48:56Z/591262?len=5196')"
"(0, 94, '“East-West Differences” (Rosenberg) in Introduction to the History of Christianity (ed. Dowley)', 'https://ref.ly/res/LLS:NTRDCTNHSTC3ED/2019-06-13T22:48:56Z/508117?len=1810')"
