ner_tuple
"(0, 14, 'ChurchAndState', 'bk.tle:ChurchAndState')"
"(0, 8, 'Louis XVI', 'bio.louisxvi_1')"
"(137, 152, 'Marie Antoinette', 'bk.%25MarieAntoinette_Person')"
"(0, 15, 'Thomas Jefferson', 'bk.%25ThomasJefferson_Person')"
"(0, 6, 'Pius VI', 'bk.%25PopePiusVI_Person')"
"(0, 7, 'Pius VII', 'bk.%25PopePiusVII_Person')"
"(0, 6, 'Pius IX', 'bk.%25PopePiusIX_Person')"
"(41, 44, 'pope', 'bk.%25pope')"
"(93, 102, 'liberalism', 'bk.%25Liberalism_Belief')"
"(144, 155, 'conservatism', 'bk.%25conserve')"
"(171, 191, 'First Vatical Council', 'bk.tle%3afirstvaticancouncil')"
"(239, 249, 'rationalism', 'bk.%25Rationalism')"
"(397, 412, 'Syllabus Errorum', 'bk.%25SyllabusErrorum_Writing')"
"(484, 497, 'ultramontanism', 'bk.%25Ultramontanism')"
"(0, 6, 'Jesuits', 'bk.%25Jesuits_People')"
"(47, 64, 'Ignatius of Loyola', 'bio.IgnatiusLoyola.1')"
"(0, 16, 'Law of Guarantees', 'bk.%25lawOfGuarantees')"
"(11, 36, 'American Revolutionary War', 'bk.tle%3aamericanrevolutionarywar')"
"(6, 41, 'Edict of Tolerance Enacted in France', 'bk.tle%3aedicttoleranceenactedfrance')"
"(6, 30, 'Estates General in France', 'bk.tle%3aestatesgeneralfrance')"
"(11, 27, 'French Revolution', 'bk.tle%3afrenchrevolution')"
"(7, 34, 'France Becomes Secular State', 'bk.tle%3afrancebecomessecularstate')"
"(6, 37, 'Execution of Louis XIV in France', 'bk.tle%3aexecutionlouisxivfrance')"
"(11, 38, 'Festival of Reason in France', 'bk.tle%3afestivalreasonfrance')"
"(6, 59, 'Concordat of 1801 Signed by Napoleon and Pope Pius VII', 'bk.tle%3aconcordat1801signednapoleon')"
"(6, 45, 'Napoleon Names Himself Emperor of France', 'bk.tle%3anapoleonnameshimselfemperor')"
"(6, 43, 'Second Restoration of the Papal States', 'bk.tle%3asecondrestorationpapalstates')"
"(6, 33, 'European Revolutions of 1848', 'bk.tle%3aeuropeanrevolutions1848')"
"(6, 38, 'Italy Seizes Rome from the Church', 'bk.tle%3aitalyseizesromefromchurch')"
"(6, 29, 'Lateran Treaty Is Signed', 'bk.tle%3alaterantreatysigned')"
"(0, 14, 'Austrian Empire', 'bk.%40AustrianEmpire')"
"(0, 6, 'Denmark', 'bk.%25Denmark_Place')"
"(0, 5, 'France', 'bk.%40France')"
"(0, 16, 'Holy Roman Empire', 'bk.%40HolyRomanEmpire')"
"(0, 6, 'Hungary', 'bk.%40Hungary')"
"(0, 4, 'Italy', 'bk.%25Italy_Place')"
"(0, 18, 'Notre-Dame de Paris', 'bk.%25ParisNotreDame_Place')"
"(0, 11, 'Papal States', 'bk.%40PapalStates')"
"(0, 3, 'Rome', 'ttps://ref.ly/logos4/Factbook?ref=bk.%25Rome_Place')"
"(0, 10, 'Switzerland', 'bk.%40Switzerland')"
"(0, 12, 'United States', 'bk.%40UnitedStates')"
"(0, 11, 'Vatican City', 'bk.%40VaticanCity')"
"(0, 15, 'Church and State', 'bk.%25churchAndState')"
"(0, 31, 'Civil Constitution of the Clergy', 'bk.%25CivilConstitutionOfTheClergy')"
"(0, 8, 'Democracy', 'bk.%25democracy')"
"(0, 10, 'Gallicanism', 'bk.%25Gallicanism')"
"(0, 9, 'Revolution', 'bk.%25revolution')"
"(0, 16, 'Law of Guarantees', 'bk.%25lawOfGuarantees')"
"(18, 80, '""Europe in Revolt: Church and State in the Nineteenth Century.""', 'https://ref.ly/res/LLS:NTRDCTNHSTC3ED/2019-06-13T22:48:56Z/1133864?len=37377')"
"(19, 57, '""A Shifting Landscape: Western Europe.""', 'https://ref.ly/res/LLS:WS_0_9016/2021-03-16T19:53:57Z/680858?len=24052')"
"(18, 78, '""Restoring the Fortress: Catholicism in the Age of Progress.""', 'https://ref.ly/res/LLS:CHRCHHSTPLN5THD/2021-07-09T21:16:17Z/874686?len=27068')"
"(18, 62, '""79. Church and State in France (1589–1814).""', 'https://ref.ly/res/LLS:WS_9FE5F34B7D4849C49972A11A6EC570FC/2021-12-10T21:19:06Z/178885?len=2488')"
"(45, 97, '""Christianity in an Age of Revolutions: (1770–1848).""', 'https://ref.ly/res/LLS:ZPHCHRHISTV02/2015-08-17T21:49:42Z/1172082?len=87503')"
"(11, 73, '""The Christian Churches on the European Continent (1814–1914).""', 'https://ref.ly/res/LLS:ZPHCHRHISTV02/2015-08-17T21:49:42Z/1496056?len=37061')"
